id_code,year,st,cnty,num_anglers,mode_fx,area_x,hrsf,ffdays2,cntrbtrs,sub_reg,wave,prim1,prim2,region,tot_cat_targ
1577220170730022,2017,12,87,6,7,3,4,3,1,7,4,8835360000,NA,FL_Keys,0
1577220170804001,2017,12,87,1,7,4,1,10,2,7,4,8835360000,8835020000,FL_Keys,0
1577220170804002,2017,12,87,3,7,3,3.5,0,1,7,4,8835360000,NA,FL_Keys,0
1577220170804005,2017,12,87,2,7,3,0.5,0,1,7,4,NA,NA,FL_Keys,0
1577220170804007,2017,12,87,2,7,3,2,60,2,7,4,8837010104,NA,FL_Keys,0
1577220170804010,2017,12,87,2,7,3,2,36,1,7,4,8835430201,NA,FL_Keys,20
1577220170806001,2017,12,87,1,7,3,1,0,1,7,4,8835360103,NA,FL_Keys,0
1577220170806002,2017,12,87,2,7,3,2.5,5,2,7,4,NA,NA,FL_Keys,1.0026845567587837
1577220170812001,2017,12,87,2,7,4,4.5,3,2,7,4,8835290101,NA,FL_Keys,0
1577220170812013,2017,12,87,6,7,3,4,10,6,7,4,NA,NA,FL_Keys,0
1577220170812019,2017,12,87,2,7,4,5,8,2,7,4,8835360401,NA,FL_Keys,12.042821509281618
1577220170813001,2017,12,87,1,7,3,1,8,1,7,4,NA,NA,FL_Keys,0
1577220170813002,2017,12,87,1,7,3,1,0,1,7,4,NA,NA,FL_Keys,0
1577220170813003,2017,12,87,2,7,4,4.5,8,2,7,4,8835290101,8835360401,FL_Keys,0
1577220170813005,2017,12,87,2,5,4,4,2,2,7,4,8835360401,NA,FL_Keys,0
1577220170817001,2017,12,87,2,7,3,4.5,14,2,7,4,NA,NA,FL_Keys,0
1577220170817004,2017,12,87,2,7,3,1,48,1,7,4,8739010101,NA,FL_Keys,0
1577220170825001,2017,12,87,2,5,3,3,0,2,7,4,8835280301,8835360102,FL_Keys,0
1577220170827003,2017,12,87,3,7,3,1,0,1,7,4,NA,NA,FL_Keys,0
1577220170827005,2017,12,87,3,7,3,1,0,1,7,4,NA,NA,FL_Keys,0
1577220170827007,2017,12,87,2,7,3,0.5,8,1,7,4,NA,NA,FL_Keys,0
1577220170827008,2017,12,87,1,7,3,0.5,5,1,7,4,8835360102,NA,FL_Keys,0
1507120170927002,2017,12,87,3,5,4,2,0,1,7,5,NA,NA,FL_Keys,0
1507120170927001,2017,12,87,3,5,4,2,0,1,7,5,NA,NA,FL_Keys,0
1563120170903002,2017,12,87,1,7,4,8,0,1,7,5,NA,NA,FL_Keys,0
1563120170903003,2017,12,87,1,7,3,6,16,1,7,5,NA,NA,FL_Keys,5
1563120170903004,2017,12,87,1,7,4,4,60,1,7,5,8835360103,NA,FL_Keys,0
1563120170903005,2017,12,87,1,7,4,8,2,1,7,5,8835360401,8835020000,FL_Keys,1
1563120170903006,2017,12,87,3,5,4,8,4,4,7,5,8835290101,NA,FL_Keys,0
1563120170903009,2017,12,87,3,7,4,9,4,3,7,5,NA,NA,FL_Keys,0
1563120171008001,2017,12,87,1,7,4,1.5,0,3,7,5,8835360000,8835020000,FL_Keys,18.27487465871826
1563120171008002,2017,12,87,3,5,4,3.5,0,3,7,5,NA,NA,FL_Keys,21.33620605449044
1563120171008005,2017,12,87,3,5,4,4,0,4,7,5,8835360401,NA,FL_Keys,20.751202516823152
1563120171020002,2017,12,87,2,7,3,6,6,1,7,5,NA,NA,FL_Keys,0
1563120171020003,2017,12,87,1,7,3,3,5,1,7,5,8835360000,NA,FL_Keys,0
1563120171027001,2017,12,87,3,5,4,3.5,15,4,7,5,NA,NA,FL_Keys,17.98864346071972
1572020171006002,2017,12,87,2,7,3,8,3,1,7,5,NA,NA,FL_Keys,0
1572020171015001,2017,12,87,2,5,4,5,0,2,7,5,8835360401,NA,FL_Keys,0
1572020171015008,2017,12,87,1,5,3,3,2,1,7,5,NA,NA,FL_Keys,0
1572020171019001,2017,12,87,4,5,4,6,0,5,7,5,NA,NA,FL_Keys,0
1572020171020001,2017,12,87,2,7,3,5,3,1,7,5,NA,NA,FL_Keys,0
1572020171020002,2017,12,87,2,7,3,5,2,1,7,5,NA,NA,FL_Keys,0
1572020171020004,2017,12,87,2,7,3,5,3,1,7,5,NA,NA,FL_Keys,0
1572020171021001,2017,12,87,1,7,3,6,6,1,7,5,8835360102,NA,FL_Keys,5
1577220171008003,2017,12,87,3,7,3,7,3,3,7,5,8835360000,8738020201,FL_Keys,0
1563120171117001,2017,12,87,3,5,3,4,0,3,7,6,NA,NA,FL_Keys,0
1563120171117004,2017,12,87,1,5,3,6,0,1,7,6,NA,NA,FL_Keys,6
1563120171117005,2017,12,87,1,5,3,6,1,3,7,6,NA,NA,FL_Keys,2.775809150704338
1563120171117006,2017,12,87,2,5,4,6,2,2,7,6,NA,NA,FL_Keys,0
1563120171117008,2017,12,87,1,5,4,8,0,5,7,6,NA,NA,FL_Keys,11.386279137799217
1563120171122001,2017,12,87,1,7,3,2,7,1,7,6,NA,NA,FL_Keys,1
1563120171122004,2017,12,87,3,7,4,3,0,1,7,6,NA,NA,FL_Keys,5
1563120171205001,2017,12,87,2,5,3,6,0,1,7,6,NA,NA,FL_Keys,0
1563120171206002,2017,12,87,1,7,3,2.5,2,1,7,6,NA,NA,FL_Keys,0
1563120171221001,2017,12,87,2,7,3,4,0,2,7,6,NA,NA,FL_Keys,0
1563120171221003,2017,12,87,1,7,4,6,0,1,7,6,NA,NA,FL_Keys,1
1563120171222001,2017,12,87,3,5,4,2,0,5,7,6,NA,NA,FL_Keys,2.9071793719711168
1563120171229001,2017,12,87,2,5,3,3,0,2,7,6,NA,NA,FL_Keys,0
1563120171229003,2017,12,87,1,5,4,4,0,4,7,6,NA,NA,FL_Keys,2.340534821311301
1563120171229004,2017,12,87,5,5,4,4,0,5,7,6,NA,NA,FL_Keys,0
1563120171229009,2017,12,87,1,5,4,7,0,5,7,6,NA,NA,FL_Keys,0.2984195114499684
1563120171229010,2017,12,87,6,5,4,8,0,5,7,6,NA,NA,FL_Keys,5.555354620550496
1563120171231001,2017,12,87,2,5,3,4,1,2,7,6,NA,NA,FL_Keys,0
1572020171103001,2017,12,87,2,5,3,3.5,2,2,7,6,NA,NA,FL_Keys,0
1572020171120003,2017,12,87,2,5,3,3.5,0,2,7,6,8835360000,NA,FL_Keys,0
1572020171203001,2017,12,87,2,7,3,0.5,15,2,7,6,8835360102,NA,FL_Keys,0
1572020171203003,2017,12,87,1,7,4,6,30,1,7,6,8835260101,NA,FL_Keys,40
1572020171215001,2017,12,87,3,7,3,5,14,3,7,6,8835360000,NA,FL_Keys,1.0001428891194648
1572020171217001,2017,12,87,2,7,3,3,0,1,7,6,8850030000,NA,FL_Keys,0
1572020171217002,2017,12,87,2,7,3,3,2,1,7,6,8850030000,NA,FL_Keys,0
1572020171218001,2017,12,87,5,5,4,2.5,0,5,7,6,8835360000,NA,FL_Keys,0
1572020171231001,2017,12,87,5,7,3,4,0,5,7,6,8850030000,NA,FL_Keys,0
1577220171107001,2017,12,87,5,5,4,1,0,5,7,6,NA,NA,FL_Keys,25.77993457310001
1577220171107006,2017,12,87,2,5,4,4.5,1,2,7,6,NA,NA,FL_Keys,0
1577220171107008,2017,12,87,2,5,4,4.5,0,1,7,6,NA,NA,FL_Keys,0
1577220171107009,2017,12,87,2,5,4,4.5,1,1,7,6,NA,NA,FL_Keys,0
1577220171107016,2017,12,87,6,5,4,4,0,6,7,6,NA,NA,FL_Keys,12.924486669827335
1577220171107024,2017,12,87,1,5,3,7.5,0,1,7,6,NA,NA,FL_Keys,3
1577220171110001,2017,12,87,2,7,3,4,12,2,7,6,NA,NA,FL_Keys,1.0001428891194648
1577220171110005,2017,12,87,3,7,3,6,2,1,7,6,NA,NA,FL_Keys,0
1577220171117001,2017,12,87,1,5,3,2.5,0,1,7,6,NA,NA,FL_Keys,0
1577220171117002,2017,12,87,2,5,4,3,0,2,7,6,NA,NA,FL_Keys,0
1577220171118005,2017,12,87,1,5,3,2,4,1,7,6,8835280902,NA,FL_Keys,0
1577220171118006,2017,12,87,3,5,4,4,0,3,7,6,NA,NA,FL_Keys,27.234955352660347
1577220171119002,2017,12,87,4,7,3,2,1,1,7,6,NA,NA,FL_Keys,0
1577220171119004,2017,12,87,4,7,3,2,0,1,7,6,NA,NA,FL_Keys,0
1577220171119006,2017,12,87,2,7,4,5,0,2,7,6,8835020000,NA,FL_Keys,0
1577220171119008,2017,12,87,2,7,4,4,1,2,7,6,8835360401,NA,FL_Keys,0
1577220171124001,2017,12,87,2,7,4,3,6,3,7,6,8835360000,NA,FL_Keys,0
1577220171124003,2017,12,87,2,7,4,4,3,1,7,6,NA,NA,FL_Keys,0
1577220171124004,2017,12,87,2,7,4,4,3,1,7,6,NA,NA,FL_Keys,6
1577220171124007,2017,12,87,2,7,3,2,1,1,7,6,NA,NA,FL_Keys,0
1577220171124008,2017,12,87,2,7,4,6,30,2,7,6,NA,NA,FL_Keys,0
1577220171124012,2017,12,87,3,7,3,5.5,2,1,7,6,8835360000,NA,FL_Keys,3
1577220171124011,2017,12,87,3,7,3,5.5,2,1,7,6,8835360000,NA,FL_Keys,0
1577220171126001,2017,12,87,1,7,3,2,6,1,7,6,8835360102,NA,FL_Keys,0
1577220171206001,2017,12,87,2,7,3,3,0,1,7,6,NA,NA,FL_Keys,1
1577220171206003,2017,12,87,2,5,4,2.5,0,2,7,6,NA,NA,FL_Keys,0
1577220171206005,2017,12,87,1,7,3,2,0,1,7,6,NA,NA,FL_Keys,4
1577220171208001,2017,12,87,1,7,4,5.5,30,1,7,6,8835260101,NA,FL_Keys,11.000714445597325
1577220171208003,2017,12,87,2,7,4,4,20,1,7,6,8835020000,8835360000,FL_Keys,12
1577220171208002,2017,12,87,2,7,4,4,20,1,7,6,8835020000,8835360000,FL_Keys,0
1577220171208006,2017,12,87,3,7,4,2,0,1,7,6,8835360401,8850030404,FL_Keys,3
1577220171208004,2017,12,87,3,7,4,2,12,1,7,6,8835360401,8850030404,FL_Keys,0
1577220171215001,2017,12,87,3,5,3,3.5,0,3,7,6,NA,NA,FL_Keys,0
1577220171215004,2017,12,87,1,5,4,3,0,2,7,6,8835020000,NA,FL_Keys,1.2509694340356816
1577220171215012,2017,12,87,4,5,4,4,0,4,7,6,8835360401,8850030000,FL_Keys,9.462302880341516
1577220171215016,2017,12,87,3,5,3,5.5,0,3,7,6,NA,NA,FL_Keys,0
1577220171215019,2017,12,87,4,5,4,4.5,0,4,7,6,8835360000,8835020000,FL_Keys,0
1577220171217002,2017,12,87,2,7,4,3,0,1,7,6,8850030601,8850030400,FL_Keys,0
1577220171217004,2017,12,87,2,7,4,3,2,1,7,6,NA,NA,FL_Keys,20
1577220171217007,2017,12,87,3,7,3,3,0,1,7,6,8835360000,8835020000,FL_Keys,0
1577220171229001,2017,12,87,1,7,3,2.5,40,1,7,6,8835260101,NA,FL_Keys,0
1577220171229006,2017,12,87,2,7,3,2,0,1,7,6,NA,NA,FL_Keys,6
1577220171229008,2017,12,87,2,7,4,4,3,1,7,6,NA,NA,FL_Keys,40
1577220171229009,2017,12,87,3,7,3,4,0,3,7,6,NA,NA,FL_Keys,0
1577220171229012,2017,12,87,3,7,4,4.5,30,3,7,6,8835020000,8835360401,FL_Keys,0
1577220171230001,2017,12,87,2,5,3,5,0,2,7,6,NA,NA,FL_Keys,1
1577220171230003,2017,12,87,2,5,4,6.5,3,2,7,6,NA,NA,FL_Keys,0
1577220171230005,2017,12,87,4,7,4,3,0,6,7,6,8835360401,NA,FL_Keys,0
1577220171230009,2017,12,87,5,5,4,3.5,1,5,7,6,8850030400,NA,FL_Keys,0
1577220171230018,2017,12,87,3,7,3,2,20,1,7,6,8837010104,8739010101,FL_Keys,0
1577220171230021,2017,12,87,2,5,4,5,10,2,7,6,8835020000,NA,FL_Keys,0
1577220171230023,2017,12,87,3,7,4,4.5,20,3,7,6,8835360000,8850030400,FL_Keys,11.001571780314112
1577220171230026,2017,12,87,4,5,4,4,12,4,7,6,8835020000,NA,FL_Keys,0
1507120160108001,2016,12,87,2,7,3,3,6,2,7,1,NA,NA,FL_Keys,0
1507120160108003,2016,12,87,2,7,3,4,10,2,7,1,NA,NA,FL_Keys,0.9770519374437157
1507120160108005,2016,12,87,1,7,3,6,25,1,7,1,8850030500,NA,FL_Keys,0
1563120160102004,2016,12,87,2,7,4,4,2,1,7,1,NA,NA,FL_Keys,0
1563120160102006,2016,12,87,2,7,4,5,0,1,7,1,8850030502,NA,FL_Keys,0
1563120160102005,2016,12,87,2,7,4,5,0,1,7,1,8850030502,NA,FL_Keys,0
1563120160102007,2016,12,87,2,7,3,4.5,0,2,7,1,8835360102,NA,FL_Keys,0
1563120160102010,2016,12,87,2,7,3,4,4,1,7,1,8850030500,NA,FL_Keys,0
1563120160102011,2016,12,87,2,7,3,4,4,1,7,1,8850030500,NA,FL_Keys,0
1563120160109001,2016,12,87,1,7,3,2,0,1,7,1,NA,NA,FL_Keys,0
1563120160109002,2016,12,87,1,7,4,5,20,1,7,1,NA,NA,FL_Keys,0
1563120160109003,2016,12,87,1,7,3,3,4,1,7,1,8839010901,NA,FL_Keys,0
1563120160109004,2016,12,87,1,7,4,1.5,15,1,7,1,8839010901,NA,FL_Keys,0
1563120160130001,2016,12,87,1,7,4,5,2,1,7,1,NA,NA,FL_Keys,0
1563120160130002,2016,12,87,1,7,4,6,1,1,7,1,8850030502,NA,FL_Keys,0
1563120160130003,2016,12,87,1,5,3,8,2,1,7,1,8850030502,NA,FL_Keys,0
1563120160130004,2016,12,87,2,7,3,5,2,2,7,1,8835360000,NA,FL_Keys,0
1563120160130006,2016,12,87,1,7,3,6,2,1,7,1,8850030502,NA,FL_Keys,0
1563120160206001,2016,12,87,1,7,3,3,20,3,7,1,NA,NA,FL_Keys,0.7504309096621804
1563120160213001,2016,12,87,1,5,4,3,0,6,7,1,NA,NA,FL_Keys,3.1918701665363955
1563120160213003,2016,12,87,4,7,3,6,2,1,7,1,8850030000,NA,FL_Keys,0
1563120160213006,2016,12,87,1,7,4,5,5,1,7,1,8850030000,NA,FL_Keys,0
1563120160213008,2016,12,87,1,7,3,4,2,2,7,1,NA,NA,FL_Keys,0
1563120160213009,2016,12,87,1,7,3,6,5,1,7,1,8850030000,NA,FL_Keys,1
1563120160213011,2016,12,87,4,7,3,6,8,1,7,1,8850030000,NA,FL_Keys,0
1563120160213014,2016,12,87,4,7,3,6,8,1,7,1,8850030000,NA,FL_Keys,0
1563120160215001,2016,12,87,2,5,3,4,0,2,7,1,8835360102,NA,FL_Keys,0
1563120160215003,2016,12,87,2,5,4,3,0,3,7,1,NA,NA,FL_Keys,12.815182213449692
1563120160215005,2016,12,87,2,5,4,6,0,2,7,1,NA,NA,FL_Keys,0
1563120160221001,2016,12,87,1,5,4,1.5,2,2,7,1,NA,NA,FL_Keys,0
1563120160221002,2016,12,87,1,5,4,7,4,1,7,1,8850060101,NA,FL_Keys,0
1563120160221003,2016,12,87,2,5,4,6,2,1,7,1,8850060101,NA,FL_Keys,0
1563120160221005,2016,12,87,1,5,4,4.5,0,2,7,1,8835360401,NA,FL_Keys,5.129718861286445
1572020160108001,2016,12,87,5,5,4,5,0,1,7,1,NA,NA,FL_Keys,0
1572020160118001,2016,12,87,1,7,3,4.5,20,2,7,1,8839010901,NA,FL_Keys,0.531417220951625
1572020160125001,2016,12,87,1,7,3,3,5,2,7,1,8835360000,NA,FL_Keys,0
1572020160125002,2016,12,87,2,7,3,3.5,6,2,7,1,NA,NA,FL_Keys,0
1572020160125004,2016,12,87,1,7,3,4,0,1,7,1,NA,NA,FL_Keys,0
1572020160125006,2016,12,87,2,7,3,4,1,1,7,1,NA,NA,FL_Keys,3
1572020160125005,2016,12,87,2,7,3,4,2,1,7,1,NA,NA,FL_Keys,0
1572020160130001,2016,12,87,1,7,4,5,8,1,7,1,NA,NA,FL_Keys,0
1572020160130002,2016,12,87,1,7,3,3,15,1,7,1,8835360112,NA,FL_Keys,6
1572020160130003,2016,12,87,2,7,3,3,16,2,7,1,NA,NA,FL_Keys,0.9969836921122731
1572020160210001,2016,12,87,2,5,3,6,0,1,7,1,NA,NA,FL_Keys,0
1572020160216001,2016,12,87,1,5,3,4,0,1,7,1,NA,NA,FL_Keys,3.9999999999999996
1572020160216002,2016,12,87,3,5,4,5,0,3,7,1,NA,NA,FL_Keys,12.999999999999998
1572020160221001,2016,12,87,1,7,3,2,8,1,7,1,8835360401,NA,FL_Keys,20
1572020160221002,2016,12,87,1,7,3,2,3,2,7,1,NA,NA,FL_Keys,0
1572020160221004,2016,12,87,1,7,3,0.5,8,1,7,1,NA,NA,FL_Keys,0
1572020160221005,2016,12,87,1,7,3,3,6,1,7,1,NA,NA,FL_Keys,0
1572020160226003,2016,12,87,3,7,4,4,3,1,7,1,8835360112,NA,FL_Keys,0
1572020160226004,2016,12,87,1,7,3,5,15,1,7,1,8835260101,NA,FL_Keys,0
1573520160103003,2016,12,87,4,5,4,6,0,5,7,1,NA,NA,FL_Keys,14.374818084048352
1573520160103007,2016,12,87,5,5,4,3.5,0,5,7,1,NA,NA,FL_Keys,9.999866566147109
1573520160111001,2016,12,87,4,5,3,3,0,1,7,1,NA,NA,FL_Keys,0
1573520160111003,2016,12,87,4,5,3,3,0,1,7,1,NA,NA,FL_Keys,4
1573520160111004,2016,12,87,4,5,3,3,0,1,7,1,NA,NA,FL_Keys,0
1573520160215001,2016,12,87,3,5,4,3.5,0,3,7,1,NA,NA,FL_Keys,0
1573520160219001,2016,12,87,1,7,3,6,30,1,7,1,8835430000,NA,FL_Keys,0
1573520160219004,2016,12,87,3,7,3,5,35,1,7,1,NA,NA,FL_Keys,0
1573520160220001,2016,12,87,2,7,3,3.5,0,2,7,1,8835360112,8835430000,FL_Keys,0
1573520160220006,2016,12,87,4,7,3,1.5,1,1,7,1,NA,NA,FL_Keys,3
1573520160228003,2016,12,87,2,7,3,3,17,1,7,1,8835360112,NA,FL_Keys,0
1573520160228002,2016,12,87,2,7,3,3,17,1,7,1,8835360112,NA,FL_Keys,0
1573520160228004,2016,12,87,1,7,3,4,20,1,7,1,8835360102,8835260101,FL_Keys,0
1573620160103003,2016,12,87,1,7,3,6,3,1,7,1,NA,NA,FL_Keys,0
1573620160103004,2016,12,87,3,7,4,6,20,3,7,1,8835360401,NA,FL_Keys,14.691116663246191
1573620160103009,2016,12,87,3,7,3,4,2,3,7,1,NA,NA,FL_Keys,0
1573620160103012,2016,12,87,4,7,4,10,3,1,7,1,8850060101,NA,FL_Keys,0
1573620160103014,2016,12,87,4,7,4,10,15,1,7,1,8850060101,NA,FL_Keys,0
1573620160129001,2016,12,87,4,5,3,2.5,0,7,7,1,NA,NA,FL_Keys,2.273286051923926
1573620160129005,2016,12,87,3,5,3,3,0,3,7,1,NA,NA,FL_Keys,7.465761102188519
2572020160213001,2016,12,87,1,7,3,3,10,1,7,1,NA,NA,FL_Keys,0
2572020160213005,2016,12,87,4,7,3,4,7,1,7,1,8835260101,NA,FL_Keys,0
2572020160213003,2016,12,87,4,7,3,4,0,1,7,1,8835260101,NA,FL_Keys,0
1507120160319001,2016,12,87,1,7,4,2,0,1,7,2,NA,NA,FL_Keys,0
1507120160319002,2016,12,87,1,7,3,2,0,1,7,2,NA,NA,FL_Keys,0
1507120160319010,2016,12,87,2,7,4,1.5,3,3,7,2,8835280902,8738020201,FL_Keys,0
1507120160319012,2016,12,87,2,7,4,5,7,2,7,2,8835360401,NA,FL_Keys,0
1507120160319014,2016,12,87,1,7,4,6,4,1,7,2,NA,NA,FL_Keys,0
1507120160319015,2016,12,87,1,7,4,5,6,3,7,2,8835360000,NA,FL_Keys,1.8414295623570553
1507120160324001,2016,12,87,1,5,3,3,0,4,7,2,8835360000,NA,FL_Keys,0
1507120160324002,2016,12,87,3,7,3,1,0,1,7,2,NA,NA,FL_Keys,0
1563120160304001,2016,12,87,1,7,3,3,10,2,7,2,8839010901,NA,FL_Keys,2.208986048949968
1563120160304002,2016,12,87,1,7,4,4,50,2,7,2,8839010901,NA,FL_Keys,0
1563120160304003,2016,12,87,3,7,3,4,8,3,7,2,NA,NA,FL_Keys,0
1563120160304006,2016,12,87,1,7,4,6,1,2,7,2,8839010901,NA,FL_Keys,0.7929544315232369
1563120160304007,2016,12,87,1,7,4,5,25,2,7,2,NA,NA,FL_Keys,2
1563120160304008,2016,12,87,2,7,4,3,15,3,7,2,8835430000,NA,FL_Keys,0
1563120160304010,2016,12,87,2,7,4,4,3,2,7,2,NA,NA,FL_Keys,0
1563120160308001,2016,12,87,2,7,3,4,10,2,7,2,8835360102,NA,FL_Keys,0
1563120160308003,2016,12,87,1,7,3,4.5,45,4,7,2,8835360102,NA,FL_Keys,0
1563120160313001,2016,12,87,1,7,3,2,15,1,7,2,NA,NA,FL_Keys,0
1563120160313004,2016,12,87,1,7,3,5,0,1,7,2,8738020201,NA,FL_Keys,0
1563120160317002,2016,12,87,2,7,3,4.5,15,1,7,2,8839010901,NA,FL_Keys,0
1563120160317005,2016,12,87,2,7,3,3,3,1,7,2,NA,NA,FL_Keys,0
1563120160317006,2016,12,87,1,7,4,9,50,1,7,2,NA,NA,FL_Keys,10
1563120160317008,2016,12,87,2,7,3,2,10,1,7,2,8835430000,NA,FL_Keys,0
1563120160318001,2016,12,87,1,7,3,2,20,1,7,2,8738020201,NA,FL_Keys,0
1563120160318002,2016,12,87,1,7,4,4,8,1,7,2,NA,NA,FL_Keys,0
1563120160318003,2016,12,87,5,7,3,3,5,5,7,2,8835360000,NA,FL_Keys,0
1563120160318008,2016,12,87,1,7,3,4,0,1,7,2,NA,NA,FL_Keys,0
1563120160318010,2016,12,87,1,7,3,4,3,2,7,2,8835360401,NA,FL_Keys,4.566978536707602
1563120160319002,2016,12,87,1,7,4,6,5,1,7,2,8837010104,NA,FL_Keys,0
1563120160319008,2016,12,87,2,7,3,5,16,1,7,2,NA,NA,FL_Keys,0
1563120160326004,2016,12,87,2,7,4,4,10,1,7,2,NA,NA,FL_Keys,0
1563120160327001,2016,12,87,2,5,4,3,0,2,7,2,NA,NA,FL_Keys,23.310208221632596
1563120160327006,2016,12,87,3,5,3,2.5,0,1,7,2,NA,NA,FL_Keys,0
1563120160327005,2016,12,87,3,5,3,2,0,1,7,2,NA,NA,FL_Keys,2
1563120160327007,2016,12,87,1,5,4,4,0,6,7,2,NA,NA,FL_Keys,2
1563120160327008,2016,12,87,1,5,3,7,8,2,7,2,NA,NA,FL_Keys,0
1563120160409001,2016,12,87,1,7,3,12,4,1,7,2,NA,NA,FL_Keys,0
1563120160416001,2016,12,87,1,5,3,3,0,1,7,2,8738020201,NA,FL_Keys,0
1563120160416003,2016,12,87,4,5,4,3,0,3,7,2,NA,NA,FL_Keys,0
1563120160416008,2016,12,87,4,5,4,4,1,4,7,2,NA,NA,FL_Keys,2.900170877581585
1563120160416012,2016,12,87,2,5,4,5,0,2,7,2,NA,NA,FL_Keys,9.667236258605284
1563120160416018,2016,12,87,1,5,4,7,0,3,7,2,8835360000,8835290101,FL_Keys,9.047098745111978
1563120160424002,2016,12,87,2,7,3,2,12,1,7,2,8835360000,8835020000,FL_Keys,2
1563120160424007,2016,12,87,1,7,4,1,3,4,7,2,8835360401,NA,FL_Keys,2.758723413375101
1563120160424009,2016,12,87,1,7,4,4,30,2,7,2,8835360401,NA,FL_Keys,4.548443863461975
1563120160424010,2016,12,87,1,7,4,3.5,30,1,7,2,8835360401,8835360103,FL_Keys,4
1563120160426004,2016,12,87,1,5,4,7,0,2,7,2,NA,NA,FL_Keys,0
1563120160426011,2016,12,87,2,5,4,6.5,2,2,7,2,NA,NA,FL_Keys,18.468941850275648
1563120160429001,2016,12,87,3,7,3,2,2,1,7,2,NA,NA,FL_Keys,1
1570920160306013,2016,12,87,2,7,3,7,3,1,7,2,NA,NA,FL_Keys,0
1570920160306018,2016,12,87,2,5,3,5.5,0,1,7,2,NA,NA,FL_Keys,0
1570920160306020,2016,12,87,2,5,3,5.5,0,1,7,2,NA,NA,FL_Keys,0
1572020160307001,2016,12,87,6,5,4,2,0,6,7,2,NA,NA,FL_Keys,0
1572020160307008,2016,12,87,2,5,4,4,1,1,7,2,NA,NA,FL_Keys,0
1572020160307007,2016,12,87,2,5,4,4,1,1,7,2,NA,NA,FL_Keys,0
1572020160307009,2016,12,87,2,5,4,2,0,2,7,2,NA,NA,FL_Keys,1.7897312651430797
1572020160307011,2016,12,87,4,5,4,4,0,1,7,2,NA,NA,FL_Keys,0
1572020160307012,2016,12,87,4,5,4,4,0,1,7,2,NA,NA,FL_Keys,0
1572020160307015,2016,12,87,5,5,4,4,0,4,7,2,NA,NA,FL_Keys,0
1572020160311001,2016,12,87,3,5,4,4.5,1,3,7,2,NA,NA,FL_Keys,7.738116142502828
1572020160311004,2016,12,87,4,5,4,5,0,4,7,2,NA,NA,FL_Keys,2.7836587594113533
1572020160311008,2016,12,87,3,5,4,3,0,3,7,2,NA,NA,FL_Keys,2.687415900085606
1572020160316001,2016,12,87,1,7,3,2.5,8,4,7,2,NA,NA,FL_Keys,0
1572020160320001,2016,12,87,2,5,3,2,0,2,7,2,NA,NA,FL_Keys,0
1572020160326003,2016,12,87,3,7,3,3.5,4,1,7,2,NA,NA,FL_Keys,0
1572020160408001,2016,12,87,2,5,3,3,0,2,7,2,NA,NA,FL_Keys,0
1572020160408003,2016,12,87,2,5,4,2.5,0,2,7,2,NA,NA,FL_Keys,9.600834220556163
1572020160408005,2016,12,87,1,5,4,3,0,3,7,2,NA,NA,FL_Keys,1.797757359162744
1572020160408006,2016,12,87,3,5,3,5,20,3,7,2,NA,NA,FL_Keys,16.321418174945475
1572020160408009,2016,12,87,1,5,3,2.5,0,5,7,2,NA,NA,FL_Keys,0.3595514718325488
1572020160408010,2016,12,87,2,5,3,5,4,1,7,2,NA,NA,FL_Keys,0
1572020160408014,2016,12,87,2,5,4,6,14,4,7,2,8850030404,NA,FL_Keys,0
1572020160422001,2016,12,87,1,7,3,4,3,1,7,2,8837010104,NA,FL_Keys,0
1572020160423001,2016,12,87,1,5,4,5,1,5,7,2,NA,NA,FL_Keys,6.103898309863215
1572020160423002,2016,12,87,4,5,4,6,1,4,7,2,NA,NA,FL_Keys,14.488992350081762
1572020160427001,2016,12,87,1,7,3,2,8,1,7,2,NA,NA,FL_Keys,0
1572020160427002,2016,12,87,1,5,4,4,3,1,7,2,NA,NA,FL_Keys,0
1573520160304001,2016,12,87,5,5,3,4,0,1,7,2,NA,NA,FL_Keys,0
1573520160323001,2016,12,87,4,5,4,4,0,4,7,2,NA,NA,FL_Keys,0
1573520160323007,2016,12,87,4,5,4,3.5,2,1,7,2,8835360000,8835020000,FL_Keys,0
1573520160323005,2016,12,87,4,5,4,3.5,9,1,7,2,8835360000,8835020000,FL_Keys,0
1573520160323008,2016,12,87,4,5,4,3.5,2,1,7,2,8835360000,8835020000,FL_Keys,0
1573520160323009,2016,12,87,1,7,3,4,9,1,7,2,NA,NA,FL_Keys,2
1573520160408001,2016,12,87,1,7,4,3,9,1,7,2,NA,NA,FL_Keys,2.896169805056476
1573520160410004,2016,12,87,4,5,3,3,0,1,7,2,8708020000,NA,FL_Keys,0
1573520160410005,2016,12,87,2,7,3,2,8,2,7,2,8835360000,NA,FL_Keys,1.9572095560232041
1573520160410009,2016,12,87,4,5,4,4,0,4,7,2,NA,NA,FL_Keys,0
1573520160410013,2016,12,87,5,5,4,4.5,0,5,7,2,NA,NA,FL_Keys,0
1573520160410018,2016,12,87,2,5,4,4,2,4,7,2,NA,NA,FL_Keys,0.5099665449529074
1573520160410022,2016,12,87,6,5,4,2,0,3,7,2,NA,NA,FL_Keys,0
1573520160410027,2016,12,87,6,5,4,2,0,1,7,2,NA,NA,FL_Keys,0
